search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Alexander,0,6511,5,18,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,7,0,7,0,1,0,0,0,0,marketing_business_skills,3,7
2,Jordan,0,7422,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,4,0,0,0,0,marketing_business_skills,3,2
2,Oliverwade,0,7187,5,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,6,1,4,0,1,0,0,0,0,marketing_business_skills,3,6
2,Ashley,1,7525,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,5,0,2,0,0,0,0,0,0,marketing_business_skills,3,5
2,Dameatrae,0,6730,2,10,1.8,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,1,0,0,0,marketing_business_skills,3,4
2,Rachel,1,6061,2,10,2.1,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,7,0,5,0,0,0,0,0,0,marketing_business_skills,3,7
2,Christopher,0,7115,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,10,0,0,0,1,0,0,0,0,marketing_business_skills,3,10
2,Olivia,1,7508,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,marketing_business_skills,3,10
2,Mohammad,0,7554,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,marketing_business_skills,3,3
2,Milad,0,7428,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,marketing_business_skills,3,5
2,Scott,0,6203,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,4,0,0,0,9,0,7,0,0,0,0,0,0,marketing_business_skills,3,9
