search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,num_certifications,num_skills
2,Hira,1,7182,5,15,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,12
2,Maryah,0,7487,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8
2,Theophilus,1,7511,5,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,19
2,"['B', 'Squared', 'Tech']",1,6992,5,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,13
2,Labua,1,7167,1,70,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,11
2,Cornell,1,7292,4,150,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,16
2,Peter,1,7553,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Kaira,0,7452,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1
2,Mahmoud,1,7363,1,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,7
2,Elyssa,0,4284,4,25,4.5,5.0,17,0,94.0,100.0,94.0,0,0,1,1,0,1,0,0,0,4,20
2,Deniz,0,7347,2,65,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1
2,Felipe,1,7356,1,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,18
2,Brandonathers,1,7425,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,3
2,Omar,1,6177,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3
2,Komal,0,7565,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1
2,Marco,1,7417,1,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,8
2,Elaina,0,7337,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,8
2,Elizabeth,0,5548,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,10
2,Michael,1,7420,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,20
2,Vrilya,1,6497,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Eugene,1,5460,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1
2,Taryn,0,5590,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,20
2,Cheri,0,5207,1,60,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,43
2,Alireza,1,7418,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,7
2,Giovanni,1,4695,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,9
2,Jim,1,6323,1,40,2.4,5.0,2,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,18
2,Michelle,0,6964,5,70,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Ryan,1,2877,1,11,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,2,14
2,Peter,1,6852,4,20,0.8,5.0,2,1,50.0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,19
2,Zaw,1,7423,2,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,16
2,Aaron,1,4329,1,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,20
2,Darwin,1,7249,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,20
2,Daniel,1,5064,2,10,2.0,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,1,19
2,Kara,0,4602,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,3,14
2,Ronald,1,5894,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8
2,Nathan,1,3921,1,24,5.6,5.0,45,2,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,5,15
2,Samik,1,7540,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1
2,Christopher,1,4215,5,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,2,20
2,Suzanne,0,5729,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,11
2,Jill,0,7310,3,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Chad,1,4451,0,15,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,20
2,Rimma,0,4984,1,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,20
2,Ashley,0,7480,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,20
2,Luke,1,5049,1,14,1.3,4.8,2,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,1,11
2,Tomas,1,7363,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,2
2,Keyanna,0,7350,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,4
2,Zaterriun,1,7537,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,12
2,Anthony,1,1658,3,10,1.4,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,0,0,0,0,0,14
2,Tyson,1,7425,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,8
2,Kodi,1,5813,5,100,3.0,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,9
2,Krista,0,7287,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,16
2,Tamanna,0,6816,2,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,14
2,Camilia,0,7537,3,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,20
2,Elena,0,7195,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,8
2,Faith,0,4872,0,20,2.6,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,24
2,Hicham,1,6053,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,18
2,Adam,1,7394,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,"['Ying', 'Ting']",0,4739,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,14
2,Cale,1,4632,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,11
2,Sergio,1,7420,3,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,19
2,Randall,1,5039,0,20,3.1,4.8,4,0,100.0,100.0,100.0,0,1,1,1,0,1,1,0,0,1,36
2,Samir,1,7175,2,22,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Reynaldo,1,6016,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,11
2,Justin,1,6325,3,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Mohsen,1,7272,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,10
2,Todd,1,6546,2,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,3
2,Kaveh,1,7557,5,60,1.8,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,1,1,0,0,1,41
2,Claire,0,7550,0,500,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,14
2,MariamR.,0,6683,5,13,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,19
2,Ellen,0,7298,5,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,20
2,Christopher,1,5530,0,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,17
2,Ashley,0,7500,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,18
2,Holly,0,6098,1,25,2.7,5.0,2,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,11
2,Philip,1,4426,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,6
2,Ilayda,0,7350,1,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10
2,Iuliana,0,5787,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,2
2,Eric,1,6777,0,125,1.1,5.0,1,0,100.0,100.0,100.0,0,1,0,1,0,0,0,0,0,0,20
2,Shumaila,0,7432,2,10,3.4,5.0,3,0,100.0,100.0,100.0,0,1,1,1,0,0,1,0,0,0,56
2,Asfandyar,1,7540,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,5
2,Kayla,0,7569,0,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Kari,0,6542,0,250,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,13
2,Sarah,0,7396,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,15
2,Courtney,0,5198,0,18,4.8,4.9,19,0,100.0,100.0,100.0,0,0,1,1,0,0,1,0,0,1,28
2,Cameron,1,7275,2,17,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Charley,1,5600,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,12
2,Azin,0,6102,2,35,0.0,0.0,0,2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Brian,1,6807,1,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,9
2,Amy,0,4785,4,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,28
2,Nedia,0,7528,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,7
2,Mathew,1,7138,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Nicci,0,7361,5,450,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Karen,0,6815,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,15
2,Saniah,1,7326,2,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1
2,Leroy,1,7568,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2
2,Shahoreer,1,6895,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,5
2,Tim,1,7435,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,4
2,Jimena,0,7463,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6
2,Abdiel,1,7478,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Darryl,1,7426,4,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,11
2,Josh,1,5409,1,12,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,9
2,Sheila,0,6358,4,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,27
2,Precious,0,7483,0,23,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,20
2,Archana,0,7341,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3
2,Satoria,1,7407,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,2
2,Patrick,1,5036,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6
2,Stephen,1,6816,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1
2,Victoria,0,5041,2,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,19
2,Sam,1,6829,5,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,11
2,Lauren,0,7378,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Avi,1,7041,0,36,0.0,0.0,0,1,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1,1,26
2,Azim,1,4588,4,8,4.3,4.8,29,5,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,2,20
2,Deven,1,5891,0,12,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,20
2,Keliitanebert,1,5440,1,36,3.5,5.0,2,0,100.0,100.0,100.0,0,1,0,1,0,1,0,0,0,0,20
2,Seth,1,4824,0,15,1.2,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,4,19
2,Mica,1,7139,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,17
2,Victor,1,7316,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,18
2,Brennon,1,7399,2,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,20
2,Fattimah,0,6457,1,9,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,3
2,Kaitlyn,0,7445,1,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Moises,1,7470,4,100,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1
2,Joy,0,7425,2,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Naomi,0,5069,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,11
2,HadiHussaini,1,7526,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,20
2,Gretel,0,6368,2,150,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,1,27
2,Adam,1,5703,2,50,4.9,4.4,5,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,27
2,Irving,1,5814,1,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,3
2,Deep,0,5178,0,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,14
2,Daniele,0,6348,1,50,2.8,5.0,3,0,100.0,100.0,100.0,0,1,0,1,0,0,0,0,0,0,36
2,Fredrick,1,3883,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,11
2,Juan,1,7410,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,1,11
2,Parker,1,7575,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Maggie,0,6111,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,9
2,Cody,1,7562,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,4
2,Josie,0,7327,5,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5
2,Cory,1,6298,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,14
2,Devon,1,5491,5,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2
2,Nathanael,1,7551,2,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Kyle,0,7532,5,25,0.0,0.0,1,0,100.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,52
2,"['Jo', 'Yu']",0,5672,1,22,1.0,5.0,1,0,100.0,100.0,100.0,0,1,0,1,0,1,0,0,0,0,20
2,Tauqeer,1,6797,0,10,3.9,4.9,18,2,53.0,90.0,90.0,0,1,1,1,0,0,0,0,0,1,20
2,Ta,0,3282,4,65,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,20
2,Sarah,0,5481,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,13
2,James,1,7230,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,6
2,Raheleh,0,7509,0,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,David,1,4541,0,15,3.6,5.0,2,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,11
2,Jessie,0,7452,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2
2,Aaron,1,7020,1,40,2.3,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,1,19
2,Le,0,7579,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Kristen,0,7528,4,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Babak,1,7317,5,15,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,10
2,Tandrima,0,4717,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,17
2,Eduardo,1,6363,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,14
2,Malachi,1,5442,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,11
2,Anthony,1,6723,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Dewalt,1,5957,0,2,1.3,4.2,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,12
2,Thomas,1,3079,5,60,5.6,4.6,14,3,93.0,73.0,74.0,0,1,1,1,0,0,1,0,1,4,99
2,Oyebamiji,1,7447,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,6
2,Brianna,0,6124,5,25,2.1,5.0,3,0,75.0,100.0,100.0,0,0,0,1,0,1,0,0,0,0,13
2,Amirhosein,1,7565,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7
2,Cameron,1,7460,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,2
2,Phillip,1,6908,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,11
2,Christopher,1,7513,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,11
2,Violette,0,7161,5,19,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Melinda,0,4002,3,15,0.0,0.0,0,2,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,25
2,Jamario,1,7529,4,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,6
2,Behdokht,0,7205,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,20
2,Toia,1,6556,0,50,3.2,5.0,1,0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,19
2,Tamara,0,6102,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,8
2,Brian,1,7263,0,75,2.5,5.0,2,0,100.0,100.0,12.0,0,1,0,1,0,1,0,0,0,0,10
2,Erica,0,7559,1,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,19
2,Paulina,0,7517,5,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Steffie,0,7522,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14
2,Debra,0,7409,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,37
2,Kami,0,7487,2,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
2,Isaac,1,6279,5,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,14
2,Estefany,0,7277,4,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,20
2,Liv,0,7514,5,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
2,Aaron,1,7269,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,11
2,Christopher,1,1775,3,125,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,19
2,Vanessa,0,6922,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,7
2,Sean,1,4723,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,16
2,Bridgette,0,7536,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,20
2,Kristi,0,7043,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,Victorya,0,6495,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,19
2,Hassan,1,6732,3,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Sonam,0,6338,5,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,11
2,Ellie,0,6491,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Abdurrahman,1,7468,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,5
2,Laura,0,5065,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0,34
2,Phillip,1,7523,1,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,2
2,Taneka,0,7421,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5
2,Suzie,0,7563,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1
2,James,1,4069,0,20,0.4,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,3
2,Jasmin,0,7174,2,22,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,18
2,Jacob,1,7565,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,15
2,Ali,1,7508,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,20
2,Khaleda,0,7517,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,17
2,David,1,6207,4,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,15
2,Branden,1,7371,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,10
2,Jaime,1,7019,1,40,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,2,20
2,Jayeeta,0,3827,1,8,5.0,4.8,28,0,100.0,91.0,95.0,0,0,1,0,0,0,0,0,0,1,20
2,Elena,0,7458,2,18,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,20
2,Jane,0,6103,5,100,3.2,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,9
2,Sean,1,3140,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,20
2,JazzmineB3558,0,7328,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,20
2,Anthony,1,3980,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,20
2,Lani,0,7464,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,20
2,Yamilette,0,7492,4,19,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3
2,Cristina,0,7483,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,20
2,Tony,1,6813,5,50,2.6,5.0,2,0,100.0,100.0,100.0,0,0,1,1,0,0,1,0,0,1,29
2,Colby,1,5807,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,4
2,Andrew,1,6668,1,25,2.2,5.0,2,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,1,20
2,Gabriela,0,7339,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,5
2,Mathew,1,5364,2,2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,19
2,Neetika,0,7536,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,11
2,David,1,6375,5,30,3.5,5.0,3,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,1
2,Trevor,1,7387,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,14
2,William,1,4639,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,11
2,Xavier,1,6857,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,4
2,Sherry,0,5852,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,20
2,Connor,1,6317,2,65,4.7,5.0,2,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,1,20
2,Katie,0,5381,2,30,6.3,5.0,128,2,96.0,100.0,98.0,0,1,1,1,0,1,1,0,0,4,39
2,Robert,1,7381,1,125,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20
